roi_index,sub,exp,alpha_M,R_M,D_M,rho_center,D_participation_ratio,D_explained_variance,D_feature
30_body_spatial.22,exp,True,1.9999707143756555,0.0,0.0,0.31558673333994175,3.4422825862446365,14,5000
31_body_spatial.23,exp,True,2.001571978570432,0.0,0.0,0.330970961475453,3.0982427944892112,14,5000
32_body_spatial.24,exp,True,2.0061026930454076,0.0,0.0,0.3233879413185068,3.260782450468486,14,5000
33_body_spatial.25,exp,True,2.067538987952679,0.0,0.0,0.20288004865471335,7.437445064062695,23,5000
34_body_spatial.26,exp,True,1.9269380552057533,0.0,0.0,0.20513366042864983,6.99431585803733,23,5000
35_body_spatial.27,exp,True,2.061921377983351,0.0,0.0,0.21297851045315183,6.48575750275368,23,5000
36_body_spatial.28,exp,True,2.0469354693252813,0.0,0.0,0.20716206948702015,6.755056662557206,23,5000
37_body_spatial.29,exp,True,1.9702914131573093,0.0,0.0,0.2155243308871166,6.392700372783022,23,5000
38_body_spatial.30,exp,True,2.025448353395978,0.0,0.0,0.21220266223943518,6.730677774637186,24,5000
39_body_spatial.31,exp,True,2.013296173856844,0.0,0.0,0.2018919025329407,7.590025013757814,24,5000
40_body_spatial.32,exp,True,1.9682736671993821,0.0,0.0,0.1985836419763594,7.961945582721457,25,5000
41_body_spatial.33,exp,True,1.9923738225681178,0.0,0.0,0.2403834414510028,5.478037037200919,24,5000
42_body_spatial.34,exp,True,2.0772648488550796,0.0,0.0,0.29824169041054954,3.6308489849993646,21,5000
43_body_spatial.35,exp,True,2.0106871005444042,0.0,0.0,0.3104069155971159,3.150886751350777,20,5000
44_body_spatial.36,exp,True,2.001461521232069,0.0,0.0,0.3078997889553674,3.1737601130278557,20,5000
45_body_spatial.37,exp,True,1.9550359981698457,0.0,0.0,0.1733346796415977,9.8315191783566,27,5000
08_body_spatial.0,nonexp,False,1.965424653513064,0.0,0.0,0.14223177801861434,11.872316683400909,15,5000
09_body_spatial.1,nonexp,False,1.9494456404008542,0.0,0.0,0.132880244918173,13.512665604898304,15,5000
10_body_spatial.2,nonexp,False,2.009541346008468,0.0,0.0,0.1274853142262061,14.019861290779462,15,5000
11_body_spatial.3,nonexp,False,2.0090884244902023,0.0,0.0,0.13192198176639622,13.37932512538256,15,5000
12_body_spatial.4,nonexp,False,2.0099992650591725,0.0,0.0,0.13026433462264778,13.673572126801728,16,5000
13_body_spatial.5,nonexp,False,2.01167123168553,0.0,0.0,0.13115437886517115,13.144498457473222,16,5000
14_body_spatial.6,nonexp,False,2.051238930965191,0.0,0.0,0.14085923500577063,12.905467129934257,16,5000
15_body_spatial.7,nonexp,False,2.0506074184615732,0.0,0.0,0.1540799187679016,11.521373953701186,16,5000
16_body_spatial.8,nonexp,False,1.9844876773458155,0.0,0.0,0.15750496867448227,11.10471274147816,16,5000
17_body_spatial.9,nonexp,False,1.9593697153372343,0.0,0.0,0.17037423426270146,10.054379911460446,16,5000
18_body_spatial.10,nonexp,False,2.0050634815731154,0.0,0.0,0.16863754848455612,9.852579154497446,16,5000
19_body_spatial.11,nonexp,False,2.0021798530220956,0.0,0.0,0.17472100346480599,9.966330046444712,16,5000
20_body_spatial.12,nonexp,False,1.9936647953295095,0.0,0.0,0.19667342897834086,7.667851943052405,16,5000
21_body_spatial.13,nonexp,False,1.9077396339798627,0.0,0.0,0.19915882355946343,7.508994638982773,16,5000
22_body_spatial.14,nonexp,False,1.9973510831160373,0.0,0.0,0.2098310459092164,6.929048912067874,16,5000
23_body_spatial.15,nonexp,False,1.9802579939151874,0.0,0.0,0.22056076268595104,6.144407453029726,16,5000
24_body_spatial.16,nonexp,False,1.9935436356148706,0.0,0.0,0.24097043697556822,5.13999832545963,15,5000
25_body_spatial.17,nonexp,False,2.0185340010882613,0.0,0.0,0.26376794540673065,4.41702391716132,15,5000
26_body_spatial.18,nonexp,False,1.9883950927802079,0.0,0.0,0.2984608092750495,3.842748749187396,14,5000
27_body_spatial.19,nonexp,False,1.9651711018095988,0.0,0.0,0.3188811113191252,3.55595832824274,14,5000
28_body_spatial.20,nonexp,False,2.052667812896516,0.0,0.0,0.34062445624552656,3.2292284656383283,14,5000
29_body_spatial.21,nonexp,False,2.006953938254405,0.0,0.0,0.3166034427808477,3.4991085082913265,14,5000
30_body_spatial.22,nonexp,False,1.9999707143756555,0.0,0.0,0.31558673333994175,3.4422825862446365,14,5000
31_body_spatial.23,nonexp,False,2.001571978570432,0.0,0.0,0.330970961475453,3.0982427944892112,14,5000
32_body_spatial.24,nonexp,False,2.0061026930454076,0.0,0.0,0.3233879413185068,3.260782450468486,14,5000
33_body_spatial.25,nonexp,False,2.067538987952679,0.0,0.0,0.20288004865471335,7.437445064062695,23,5000
34_body_spatial.26,nonexp,False,1.9269380552057533,0.0,0.0,0.20513366042864983,6.99431585803733,23,5000
35_body_spatial.27,nonexp,False,2.061921377983351,0.0,0.0,0.21297851045315183,6.48575750275368,23,5000
36_body_spatial.28,nonexp,False,2.0469354693252813,0.0,0.0,0.20716206948702015,6.755056662557206,23,5000
37_body_spatial.29,nonexp,False,1.9702914131573093,0.0,0.0,0.2155243308871166,6.392700372783022,23,5000
38_body_spatial.30,nonexp,False,2.025448353395978,0.0,0.0,0.21220266223943518,6.730677774637186,24,5000
39_body_spatial.31,nonexp,False,2.013296173856844,0.0,0.0,0.2018919025329407,7.590025013757814,24,5000
40_body_spatial.32,nonexp,False,1.9682736671993821,0.0,0.0,0.1985836419763594,7.961945582721457,25,5000
41_body_spatial.33,nonexp,False,1.9923738225681178,0.0,0.0,0.2403834414510028,5.478037037200919,24,5000
42_body_spatial.34,nonexp,False,2.0772648488550796,0.0,0.0,0.29824169041054954,3.6308489849993646,21,5000
43_body_spatial.35,nonexp,False,2.0106871005444042,0.0,0.0,0.3104069155971159,3.150886751350777,20,5000
44_body_spatial.36,nonexp,False,2.001461521232069,0.0,0.0,0.3078997889553674,3.1737601130278557,20,5000
45_body_spatial.37,nonexp,False,1.9550359981698457,0.0,0.0,0.1733346796415977,9.8315191783566,27,5000
