roi_index,sub,exp,alpha_M,R_M,D_M,rho_center,D_participation_ratio,D_explained_variance,D_feature
22,04,True,1.000857491534801,0.95915639284851,0.7987698893035802,0.10928643879137541,25.290287017822266,30,5648
1,06,True,1.0169340519791796,0.9120818692555386,0.8081617747900166,0.19264947991622122,19.1136417388916,29,1596
2,06,True,1.0234416514865181,0.9248281923867646,0.820326821307886,0.10833237296656559,27.717029571533203,30,2374
3,06,True,0.9786193162052197,0.95824989756529,0.8145915568112982,0.11543103268271998,24.65176773071289,29,967
4,06,True,0.9408428920523637,0.939050565875134,0.8238991795437822,0.07905090733578331,28.245586395263672,30,1322
5,06,True,0.9401561989514828,0.9352768585010643,0.8103703716263851,0.10597670705694902,27.527820587158203,30,1178
6,06,True,0.937579444600146,0.9626625117941676,0.8027786949447628,0.07563753629985609,31.804988861083984,31,3602
7,06,True,0.9956601703281106,0.9538525450863563,0.7937920875252008,0.07455127113743833,30.864810943603516,31,2782
8,06,True,1.0420141341589808,0.9566006682853624,0.8155280142276187,0.0806764100727282,29.648523330688477,30,2170
9,06,True,0.9742068419214092,0.9576441556686485,0.8134821775055032,0.09835004304584703,25.263208389282227,29,892
10,06,True,0.9075344783154305,0.9995475624142877,0.8186869164622607,0.08755267293829667,27.73818016052246,30,1009
11,06,True,0.9699504644514835,0.9542690507651759,0.824550358806152,0.07818946838378907,30.2344970703125,31,2346
12,06,True,0.9979049499272014,0.960200514313604,0.800124673391117,0.09142390803286904,25.241533279418945,30,2394
13,06,True,0.9647459527989314,0.9615740961737405,0.7917669611255471,0.07695571497866982,29.577823638916016,31,2120
14,06,True,0.9931873494578068,0.9597030886222834,0.8277981295017378,0.0824664366872687,29.1346492767334,31,3381
15,06,True,1.0055879109683576,0.9416214998298118,0.8042648892506689,0.09159798873098272,26.660707473754883,30,1185
16,06,True,0.9832192332773505,0.931499915445513,0.7976155528866034,0.10652762965152138,21.9252872467041,30,2484
17,06,True,0.9577439851347046,0.9974512117711944,0.8114066075481995,0.09558609410336143,27.123531341552734,30,4129
18,06,True,0.9598326120258868,0.9464053508252712,0.8082098927006228,0.08077085394608347,30.874317169189453,31,2891
19,06,True,0.9870093543766745,0.9658389920417783,0.8120536726575368,0.07993594721743935,30.18293571472168,31,3780
20,06,True,0.9739040822040658,0.9598415707565799,0.7992879989843147,0.071366370351691,32.51207733154297,31,1935
21,06,True,0.9459663414151995,0.9512013245611739,0.8130602926112444,0.07776798449064556,30.81301498413086,31,2434
22,06,True,0.9567283694501728,0.9586798912631025,0.8281639530522403,0.07738848234477796,30.2174129486084,31,5633
1,07,True,0.953098126952773,0.931905257888929,0.8173424123415165,0.14197227076480262,17.434345245361328,28,1537
2,07,True,1.0009278105000068,0.9052340084038999,0.7976389065611166,0.13255428514982526,19.365795135498047,29,2296
3,07,True,0.983792840124047,0.9467728613594366,0.8439196095559478,0.17554453799599096,14.170939445495605,27,934
4,07,True,0.9647481286442257,0.9029602780325037,0.8044736068302918,0.11953502454255757,17.838193893432617,28,1295
5,07,True,1.0148804380681506,0.9344691407287101,0.8391416934802256,0.14441526312577097,14.873344421386719,27,1179
6,07,True,0.9745269500599739,0.9399991804060489,0.8292736641558364,0.08495925100226151,28.64040756225586,30,3572
7,07,True,0.9818087726224541,0.9324631131908221,0.8236776428993284,0.07896744577508223,30.339725494384766,31,2772
8,07,True,0.9583976304694563,0.9239852561083838,0.8248566208033669,0.09258243159243935,28.126861572265625,30,2138
9,07,True,0.9940414151972277,0.9816954063068565,0.8307122634069974,0.11352704700670745,23.724199295043945,28,871
10,07,True,0.983711482471927,0.9659468037715012,0.8279279672450274,0.10294841967130962,23.80230712890625,29,996
11,07,True,0.9874646575640719,0.9377990782150338,0.8145333833705599,0.09634469684801604,25.102827072143555,29,2325
12,07,True,0.9795359646220425,0.9226706686444712,0.8169218619914183,0.09743355198910361,27.050064086914062,30,2420
13,07,True,1.0043797383048845,0.9370664588375913,0.7798580651119902,0.07701391922800165,30.88862419128418,31,2140
14,07,True,0.9728875571732497,0.9258826019792414,0.785801762245484,0.09931676764237253,26.62078285217285,30,3618
15,07,True,0.9377963502913497,0.9583542050357863,0.8272106985661237,0.12483251471268503,19.378698348999023,28,1161
16,07,True,1.0233116056743865,0.9346552414985914,0.8086110972960506,0.12582901402523644,21.49802589416504,29,2490
17,07,True,0.9604033473015299,0.9196793307609994,0.829926173588453,0.12555568092747738,19.725343704223633,29,3967
18,07,True,1.0382538634320555,0.8992301199325967,0.7982817620075932,0.10443565970972965,27.569976806640625,30,2882
19,07,True,0.9821387952771479,0.9364282497741625,0.8094130580828441,0.10204762910541736,25.584091186523438,30,3771
20,07,True,1.0030610064467185,0.9724772857930173,0.7824033591614412,0.096767857200221,24.61296272277832,29,1962
21,07,True,0.958444370284702,0.9708463673195397,0.8068875956781636,0.09646775095086349,25.685205459594727,30,2492
22,07,True,1.0040591858448076,0.977001469774321,0.8223146297582433,0.09469447888826069,26.35866355895996,30,5652
1,08,True,0.9799754751015927,0.9265623733117245,0.806954323380355,0.15717737298262746,19.559062957763672,28,1471
2,08,True,1.0278550106395687,0.8988018478421683,0.8110785949611138,0.14563990141216077,20.024398803710938,30,2251
3,08,True,0.9960283900506598,0.9516068166476839,0.792036246711938,0.16854760019402754,13.050975799560547,28,884
4,08,True,1.0358341473551198,0.9311143993092965,0.7907546960088359,0.11168615441573293,25.02488899230957,30,1334
5,08,True,0.9881355778633129,0.9645582889180423,0.8134134721986375,0.10952395388954564,24.005950927734375,29,1161
6,08,True,1.0204386293823224,0.9670709093235319,0.8054610999251848,0.07219009399414063,29.733482360839844,30,3589
7,08,True,0.978344392107299,0.9709850200556336,0.8332841522808337,0.0850941908986945,28.33222007751465,30,2788
8,08,True,0.9874738725819913,0.9574485926159865,0.8067238875724383,0.09667655543277139,25.42426300048828,30,2170
9,08,True,1.0341325476760805,0.9804920471111929,0.8055900107327474,0.14090734782971834,18.77920150756836,28,889
10,08,True,0.9733771267752935,0.9841309590252763,0.8047794908041963,0.12675182944849916,20.5234317779541,28,1000
11,08,True,0.9981541952456365,0.9715002523201098,0.8158622140198271,0.1049842633699116,23.867923736572266,29,2404
12,08,True,0.9471870602761131,1.0179793419289136,0.8257196153495263,0.1359880146227385,19.02853012084961,29,2426
13,08,True,1.0037793451492978,0.949895690588073,0.793998016228626,0.09662306936163652,27.117185592651367,30,2342
14,08,True,0.9638956329789107,0.9719760033264612,0.8091902242673339,0.09029519934403268,26.81648826599121,30,4182
15,08,True,0.9698485522918877,0.9828322776334442,0.8378616763820175,0.1407943324038857,16.747573852539062,28,1192
16,08,True,0.9720747054407715,0.944828013612524,0.8113610593488028,0.1865513048673931,13.487579345703125,29,2468
17,08,True,0.968460070797439,0.9737657203238053,0.8090079297694466,0.17039698550575658,14.847281455993652,29,3982
18,08,True,1.0372021399894416,0.9389135826131392,0.830527923741637,0.11360474636680201,25.3584041595459,30,2891
19,08,True,0.9608821366464373,1.0452612550826292,0.8145756955955514,0.1273500542891653,19.305761337280273,28,4137
20,08,True,0.9659635870921436,1.008423875727385,0.8103107348192644,0.15811558773643092,15.622096061706543,27,2217
21,08,True,1.0181588887880815,0.933460230736395,0.8154307435486139,0.1319643121016653,20.46352195739746,29,2489
22,08,True,0.9837477821973586,0.9658022254197908,0.8148464669359747,0.12590319984837584,20.375856399536133,29,5657
1,09,True,1.0098708270353258,0.8907988847820821,0.8287750581425029,0.08975731699090254,28.254606246948242,30,1456
2,09,True,0.9962245242327727,0.8426350388141953,0.8408927252805765,0.10106502332185444,27.77513313293457,30,2321
3,09,True,1.0098899601163285,0.9447281209081633,0.8040999919464493,0.1512565010472348,19.956457138061523,29,978
4,09,True,1.0486002474867844,0.8845138445101164,0.8027376837396331,0.08512758957712274,30.12479591369629,30,1234
5,09,True,0.9987230451065262,0.9321273861001046,0.8223174964492987,0.08399607005872224,29.783205032348633,30,1189
6,09,True,1.0024746751331084,0.9440647726343258,0.816464555520567,0.08079765721371299,31.07694435119629,31,3612
7,09,True,0.9679998479518874,0.9514904862049647,0.8066862332297271,0.07981746071263364,30.073734283447266,31,2790
8,09,True,0.9428185136960731,0.9578721104186713,0.8146387751289492,0.0805917639481394,29.031936645507812,31,2172
9,09,True,0.9843422033326329,0.9875973784775652,0.8246571105389672,0.11954897830360814,21.43215560913086,28,840
10,09,True,0.9447022203188103,0.9689884011838219,0.8141760612785435,0.08362095481471012,29.201251983642578,30,1016
11,09,True,0.9694157956164476,0.9656817867088717,0.8235159925234568,0.08382748051693564,27.945987701416016,30,2281
12,09,True,0.992492923594971,0.9798632277490592,0.7904243351614371,0.08808948115298623,26.333812713623047,30,2414
13,09,True,0.9542244312806557,0.9623239610155954,0.7846146048767829,0.07421231520803351,31.63493537902832,31,2080
14,09,True,1.0157500308546115,0.9612604972838016,0.8068936866374834,0.09039836682771382,27.273521423339844,30,3405
15,09,True,0.9922422398367283,0.9580226089697877,0.8059330354752985,0.08635510896381579,27.865013122558594,30,1172
16,09,True,0.9913151595638423,0.9449327560901019,0.8091014140331984,0.09260608271548623,29.43842124938965,31,2495
17,09,True,0.9613267951374245,0.9490649142779624,0.789571955067803,0.07791862487792969,31.220705032348633,31,4164
18,09,True,0.9988274238884455,0.9427903402140616,0.7878919373809813,0.06596171730443051,32.235984802246094,31,2862
19,09,True,0.990015921315254,1.000669035676403,0.7880319753984609,0.11505102860300165,21.9844913482666,30,3856
20,09,True,0.9845122302506948,1.0092759657226413,0.8326710891779211,0.22419811048005756,8.973526000976562,25,1919
21,09,True,0.9388424654000825,1.0018995250106715,0.8200836764748191,0.14572559155915912,16.17350959777832,29,2558
22,09,True,0.9869475869361222,1.0000042104342626,0.8117488305685108,0.1056710494192023,23.64322853088379,30,5653
1,10,True,0.9445302254541026,0.9377222397021402,0.8174036685177318,0.1286313910233347,18.034751892089844,26,1316
2,10,True,1.0019396751183587,0.9518726826318534,0.8054217105719645,0.1564321016010485,17.778268814086914,27,1930
3,10,True,1.0120240361501,1.0037379823561372,0.8067278952198054,0.13915863037109374,17.413597106933594,26,843
4,10,True,0.9491640532088714,1.0233651538106487,0.8172521248579725,0.12094433433131167,19.281911849975586,28,1133
5,10,True,0.9109996246361088,1.0524724038530522,0.8281349174902971,0.1752959401983964,10.739479064941406,24,1071
6,10,True,0.9689250793183017,0.9680120460883866,0.8304003992700908,0.08573399593955593,27.491466522216797,30,3617
7,10,True,1.0117102207630864,0.9530322083467215,0.7861600740096628,0.08557960108706826,28.682342529296875,30,2783
8,10,True,1.0021267009030903,0.9426558219740073,0.8118026575932961,0.09806510523745889,24.311925888061523,29,2129
9,10,True,1.0020475007105358,0.9713639162044425,0.8067067343587855,0.12768462331671465,18.80214500427246,27,853
10,10,True,0.9822117709084154,0.9555211111642885,0.7880989397428784,0.1227673982319079,20.6151065826416,27,963
11,10,True,0.9654560794105811,0.9655212560252124,0.815564458525014,0.11927128842002467,21.985136032104492,28,2140
12,10,True,0.9761936736711014,0.9995901347844118,0.8251108036214164,0.10791636015239515,23.88979148864746,28,2151
13,10,True,0.9819989939651633,0.9631762290610603,0.8114364452843699,0.11753652472245066,24.22150421142578,29,2034
14,10,True,1.0003025632567872,0.9496597253999604,0.8129874283510847,0.1231917331093236,21.556264877319336,29,3243
15,10,True,0.978508638857182,1.0107951005982618,0.8193404657440375,0.12864532470703124,16.321090698242188,25,1139
16,10,True,0.9731723745742161,0.9560084895857639,0.8197031799636042,0.10481006220767372,22.86094093322754,29,2483
17,10,True,1.024521147937944,0.9554214807951265,0.8175980425440063,0.09828029431794819,23.296337127685547,29,3916
18,10,True,0.9654875651051127,0.9540656708008577,0.7985532895677763,0.08974903508236534,27.92951011657715,30,2879
19,10,True,0.9854746520199698,0.9744414562124364,0.7988760892301692,0.09971424905877364,24.08180046081543,29,3801
20,10,True,0.9600218386780002,1.0189349540527641,0.8104048990052022,0.12171297575298108,18.762981414794922,27,1740
21,10,True,0.9576675907883273,0.973145818304508,0.8266056768810044,0.11413122478284334,20.11429214477539,27,2102
22,10,True,1.0200260262791878,0.9442447882662768,0.7978196181766541,0.10716429258647718,19.026567459106445,27,5521
1,11,True,0.9988477646128563,0.9548663588137545,0.8096060361073828,0.225681565937243,13.59265422821045,24,1426
2,11,True,1.047108711302564,0.9618123923164111,0.8164976242647081,0.1683056480006168,16.50762176513672,25,2234
3,11,True,0.9842850380352215,1.048388659766975,0.8050046690670338,0.19315454583418998,10.286434173583984,20,910
4,11,True,1.0099317024093526,1.0268624747757937,0.7970291203991476,0.14695097270764804,15.479813575744629,25,1194
5,11,True,0.9607287936561331,1.0976955576084595,0.807385222984825,0.1800620631167763,12.157097816467285,23,1191
6,11,True,0.9118557211856129,1.0409773070018824,0.8167167077241929,0.16485549525210733,12.279462814331055,23,3477
7,11,True,0.9714897739980565,1.0635980527784141,0.8258192259080934,0.1738468370939556,12.350584983825684,24,2698
8,11,True,0.9618783702339474,1.0712802414186886,0.8102936168484934,0.1565166473388672,12.349406242370605,23,2120
9,11,True,0.9442506352256669,1.1086866612337356,0.8359981201666574,0.17736414859169408,11.9052095413208,23,874
10,11,True,0.9550979387549774,1.057671153520703,0.7988243555846535,0.1771546815571032,12.888415336608887,23,1009
11,11,True,0.953859806385304,1.059255943059967,0.7999487787332094,0.18821931136281866,11.461014747619629,24,2236
12,11,True,0.9382093502000746,1.0433781286972887,0.793053549863174,0.14408836364746094,16.035343170166016,25,2381
13,11,True,0.9649424520834582,0.9803038903753972,0.804812544163012,0.13772466559159127,15.586366653442383,27,2243
14,11,True,0.9531109089688904,1.0474343835383906,0.8215900517487557,0.15036976462916324,12.728683471679688,25,2862
15,11,True,0.950790419445194,1.0616720381162037,0.8022450845418486,0.17560569361636513,12.170297622680664,22,1164
16,11,True,0.9393603260197764,1.063928352711856,0.7885409234460068,0.18735684846576892,10.083782196044922,22,2375
17,11,True,0.9585204136082505,1.018544586036026,0.798076990150393,0.162397605494449,13.899479866027832,23,3942
18,11,True,1.0175809101191884,0.9609315930859006,0.8099805152046897,0.1372386330052426,18.576765060424805,26,2857
19,11,True,0.9420201342531643,1.0915485614885811,0.8245700022360479,0.17751298201711554,10.924881935119629,24,3507
20,11,True,0.9400323870889217,1.084096758792598,0.8095337773903898,0.17285736485531455,9.381244659423828,22,1420
21,11,True,0.9418836359088996,1.0944139395002925,0.8191414077907526,0.18227000989412007,13.083382606506348,23,2365
22,11,True,0.9524326441163925,1.1122185541229377,0.8219436809758276,0.17559581555818257,11.394331932067871,22,5508
1,12,True,1.0556584774713889,0.8920665021772634,0.7941657598015213,0.34462529232627465,6.980632305145264,25,1630
2,12,True,1.009708664055236,0.8695837833135865,0.8103142005442734,0.17771393625359785,19.572832107543945,29,2567
3,12,True,1.0203509631654328,0.9079938352166346,0.7916223898357566,0.17316219932154606,16.867982864379883,29,981
4,12,True,0.9675706447483079,0.9194645550431835,0.8205990550759846,0.08801404049521998,29.315568923950195,30,1429
5,12,True,0.9551701946795222,0.9074846226930967,0.8197080168414402,0.11378837384675679,22.37895393371582,30,1264
6,12,True,0.9863768829421101,0.9411430252871409,0.8146552100985008,0.0862972661068565,28.663789749145508,30,3582
7,12,True,0.9952890976681059,0.9280672711631095,0.8365105666413223,0.09600104281776829,27.89544105529785,30,2759
8,12,True,0.929931540363968,0.9467718703860957,0.841461416390677,0.10340652465820313,26.982206344604492,30,2159
9,12,True,0.9921873421520617,0.9181616449476346,0.8180078275466067,0.10087127685546875,23.936744689941406,28,882
10,12,True,0.9878301538170676,0.9613369005803575,0.8039403158474633,0.10678315413625616,23.318838119506836,29,1016
11,12,True,1.0311476165908848,0.9377310340137903,0.8173853433213276,0.09488086700439453,27.298500061035156,30,2388
12,12,True,0.9325517130818362,0.9934857675387994,0.8244783940741897,0.11672941509046053,19.39664649963379,29,2428
13,12,True,1.0227156368533086,0.9402102372987677,0.8067976529875492,0.07955864354183799,30.111595153808594,31,2353
14,12,True,0.9724992411274659,0.9401536566119344,0.8085021138920079,0.08924909892835114,25.149980545043945,30,3987
15,12,True,0.9926400297835494,0.9700960344090499,0.8114067567378507,0.13497912758275082,19.571577072143555,28,1191
16,12,True,0.9573372789729034,0.9128642113633252,0.8317126898738347,0.15052377801192435,16.89381217956543,30,2477
17,12,True,0.9741815602135527,0.9288078573154511,0.8137960804578517,0.13456999126233551,15.602926254272461,29,4194
18,12,True,0.9910579968254668,0.9413620770386387,0.8220833307490288,0.12021729318719161,22.581464767456055,30,2882
19,12,True,0.952917415840816,0.9660044045347143,0.8342677103962124,0.09993945673892372,25.352113723754883,31,3765
20,12,True,0.9848379258875317,0.9606151427411651,0.7966726043729316,0.09543432938425164,26.056516647338867,30,1670
21,12,True,1.0043138488156418,0.9541799161167127,0.816995685440698,0.09240813004343133,25.30994987487793,30,2460
22,12,True,0.9921009095234724,0.9343259907658302,0.8315002098541477,0.11720882214997944,20.588768005371094,30,5637
1,13,True,1.006617626906222,0.893356532138367,0.8114143282305168,0.2344689218621505,12.461773872375488,25,1477
2,13,True,1.0189727291547477,0.9017661974679891,0.8008861284806338,0.1745111164293791,18.85449981689453,29,2229
3,13,True,0.9773434073615654,0.9944821042241129,0.8089013770967621,0.15478483501233553,16.418949127197266,27,952
4,13,True,1.0293669537984222,0.8935866892780442,0.7989217952772076,0.10870005958958676,23.511754989624023,29,1234
5,13,True,1.0190130637858685,0.899944416831811,0.8161192860020277,0.13433163291529604,19.669843673706055,28,1126
6,13,True,0.9769594624459077,0.9799945503202366,0.8124459279309016,0.10521349655954461,24.56519317626953,29,3432
7,13,True,0.9664122122348683,0.9703781076970379,0.8130316504513461,0.09464197660747327,26.097549438476562,30,2717
8,13,True,0.9800674556611798,0.9862472853001742,0.8092365959541535,0.11728106046977796,21.281158447265625,28,2121
9,13,True,0.9272791802093726,1.066002926728434,0.7878330085192631,0.1562213094610917,17.1590518951416,26,861
10,13,True,0.9342722162013364,1.0192420395846054,0.8354426441324175,0.15236575478001646,17.097640991210938,27,1017
11,13,True,0.9862304471172243,0.9945805497685857,0.8082886562462737,0.12951772589432567,21.26057243347168,29,2192
12,13,True,0.9899539773556163,1.0355904979439625,0.7999038479542584,0.14219424599095395,15.641666412353516,27,2426
13,13,True,0.98046929147659,0.9516243655972458,0.8001777126902567,0.07224994458650288,30.25852394104004,31,2244
14,13,True,0.9890497277375226,0.9509947300336773,0.7957861822884392,0.11227643866288034,24.091388702392578,30,3242
15,13,True,1.018517742139587,0.975096573319534,0.8145848505882543,0.14370133249383224,18.88167381286621,26,1108
16,13,True,0.9852829371524751,0.9693907595418374,0.7922192517792995,0.16763412074038858,12.746489524841309,27,2484
17,13,True,0.997286454464641,0.9403745842461178,0.8134340368825855,0.14547265705309417,16.88926124572754,27,4043
18,13,True,0.9798694277811686,0.961028586827682,0.8170251123016664,0.1349493528667249,20.393512725830078,29,2900
19,13,True,0.9493527109077867,1.0091845968350408,0.8204065192697316,0.15099246376439146,16.008678436279297,28,3819
20,13,True,0.9833308433537169,1.0400237329821802,0.7861185544658719,0.15103201615182976,14.276544570922852,25,1679
21,13,True,0.9739303263218507,1.0022406097192933,0.8138091157542282,0.1321513527318051,17.2362060546875,27,2116
22,13,True,0.9185020488412037,1.0090424011057304,0.8148239610102095,0.15807009245219983,14.804128646850586,26,5608
1,16,True,0.9907551773740542,0.9160168257616851,0.7980654732246723,0.18196794610274467,16.36701774597168,29,1670
2,16,True,0.9934553689454027,0.897627581364014,0.8187685601981529,0.19616225393194903,14.358123779296875,29,2568
3,16,True,0.9820203972582865,0.9002121019449463,0.7967093828887412,0.21168983861019736,14.629240036010742,28,971
4,16,True,1.0202623727784084,0.9005525023769863,0.8185853453418115,0.13333033511513157,21.661235809326172,30,1390
5,16,True,0.999803080016147,0.9285391810529372,0.8143963624564641,0.12184440211245888,23.618751525878906,30,1234
6,16,True,0.9749899689158661,0.9397425617921795,0.8030585120688443,0.07274979039242394,32.7665901184082,31,3602
7,16,True,1.021116178838289,0.9290227570196871,0.8080188417175747,0.09268977516575863,30.706480026245117,31,2781
8,16,True,0.9515281736635623,0.940329815262279,0.8162574609587935,0.11424118845086349,27.248512268066406,30,2176
9,16,True,0.9322171859574756,0.9897223880804722,0.8142351568246818,0.14449868453176398,18.498821258544922,28,871
10,16,True,0.9804795312026531,0.9190856762811002,0.8167397901825415,0.11603839271946957,24.272375106811523,29,1015
11,16,True,0.9763796204704013,0.9559367933338304,0.8130370858503451,0.08316736723247327,30.677915573120117,31,2398
12,16,True,0.9646358801346995,0.9680918348663049,0.8115673335508007,0.14703903198242188,22.64832878112793,30,2434
13,16,True,1.0147089029275516,0.9286199631791223,0.7884117019525766,0.10523326271458676,29.232959747314453,31,2314
14,16,True,1.0176789361298832,0.9364864096892225,0.8074149144683069,0.0864469427811472,29.694114685058594,31,3819
15,16,True,0.9933001069125919,0.9228411582072304,0.7962485677346067,0.14466574819464434,21.28099822998047,29,1197
16,16,True,1.0061098760971816,0.9229285587349576,0.8077123893855822,0.2093712656121505,14.132052421569824,30,2499
17,16,True,1.0272044455583156,0.9121738740439186,0.7938270069725124,0.17074661254882811,18.598405838012695,30,4165
18,16,True,0.9918743463318498,0.921237728779316,0.7859321898575394,0.11707231621993215,26.71359634399414,31,2903
19,16,True,1.0090885231252777,0.931117867594956,0.81870897235167,0.10234150133634869,27.45875358581543,31,3835
20,16,True,0.9743050032470592,0.9551892759723944,0.8211599969469384,0.12172201056229441,18.490076065063477,29,2025
21,16,True,0.9975312622269769,0.982709250362886,0.8029517922703638,0.12248976858038652,18.981290817260742,30,2334
22,16,True,0.9882866786335541,1.0018563246860226,0.8033936486413559,0.1495637994063528,16.287830352783203,28,5479
1,20,True,1.0432901199873534,0.9237935640965198,0.8220261378111184,0.10595940037777549,24.277481079101562,29,1683
2,20,True,0.9997333283603754,0.868316310715195,0.8059172868589123,0.10320022984554893,26.306066513061523,30,2608
3,20,True,0.9832463463214665,0.9445579681072829,0.8016323521892768,0.14562299628006783,18.549917221069336,28,964
4,20,True,1.0055791532531484,0.9343585230827406,0.8121732364155392,0.10408293071546053,25.583335876464844,30,1422
5,20,True,1.0216106563882745,0.9414367860871489,0.8280030607881617,0.11983803196957236,23.30398941040039,30,1260
6,20,True,0.9743338162108827,0.999111821385009,0.8108471402496382,0.11418153863204153,22.34711456298828,30,3582
7,20,True,1.0219974068319932,0.953951184549869,0.7700072997276639,0.09824801997134561,24.891878128051758,30,2781
8,20,True,0.9638784287165473,0.9849899586426092,0.8196991916397727,0.10299835205078126,23.43077850341797,30,2168
9,20,True,1.0069647905013974,1.039643521436908,0.7995070757903172,0.15076627229389392,16.479707717895508,28,849
10,20,True,0.9653755764206233,0.9800341972185944,0.827041210749789,0.10386180877685547,23.46766471862793,29,1016
11,20,True,0.9515511516172359,0.9787361500909432,0.7731150239712232,0.11201111642937911,23.128297805786133,30,2388
12,20,True,0.9766590777716331,0.9776045452822627,0.8069891194160252,0.10197848269813939,24.195838928222656,30,2403
13,20,True,0.9880912246616703,0.9809829839120153,0.8189009897894278,0.08861166301526521,27.61513900756836,31,2100
