roi_index,sub,exp,alpha_M,R_M,D_M,rho_center,D_participation_ratio,D_explained_variance,D_feature
33_body_spatial.25,nonexp,False,1.9828725286152253,0.0,0.0,0.20402370425258182,7.366986084464923,23,5000
34_body_spatial.26,nonexp,False,2.0176725052237217,0.0,0.0,0.19923337836536198,7.448193789542157,23,5000
35_body_spatial.27,nonexp,False,2.0124013653001946,0.0,0.0,0.2102076724598874,6.686678030222164,23,5000
36_body_spatial.28,nonexp,False,1.9831235268408784,0.0,0.0,0.209394759710472,6.595095864613499,23,5000
37_body_spatial.29,nonexp,False,1.9299047791762631,0.0,0.0,0.21568958823501283,6.342892617974853,23,5000
38_body_spatial.30,nonexp,False,1.9743295942509678,0.0,0.0,0.21396933521592898,6.566223972788238,24,5000
39_body_spatial.31,nonexp,False,1.9828180477671113,0.0,0.0,0.19934882527352613,7.791315560780472,24,5000
40_body_spatial.32,nonexp,False,2.042935177074717,0.0,0.0,0.20180668388654857,7.852714570896028,25,5000
41_body_spatial.33,nonexp,False,2.0347799400978266,0.0,0.0,0.23053977449992066,6.010886159145575,24,5000
42_body_spatial.34,nonexp,False,1.951635321753703,0.0,0.0,0.2966855316708158,3.660688967483999,21,5000
43_body_spatial.35,nonexp,False,1.9651365162006555,0.0,0.0,0.3148740542515972,3.1095307796791927,20,5000
44_body_spatial.36,nonexp,False,1.9713968738505672,0.0,0.0,0.31468671547174953,3.038698681133894,20,5000
45_body_spatial.37,nonexp,False,1.944271237636681,0.0,0.0,0.17121920426325665,10.063449258362077,27,5000
