roi_index,sub,exp,alpha_M,R_M,D_M,rho_center,D_participation_ratio,D_explained_variance,D_feature
44_body_spatial.36,exp,True,1.2738551770835853,0.4128771632568145,0.8175093875259277,0.0696813468371016,22.642526270902884,21,5000
45_body_spatial.37,exp,True,1.2988040123031026,0.42338433401145864,0.8149166031151267,0.06666628466646404,22.345627357600385,21,5000
08_body_spatial.0,nonexp,False,1.6448309044967235,0.1951455887078661,0.801561478463045,0.1197674789726564,12.171746971847487,15,5000
09_body_spatial.1,nonexp,False,1.4626555468444327,0.2065859288778568,0.8243499532274576,0.1152368232171954,13.064856127555071,15,5000
10_body_spatial.2,nonexp,False,1.543311110784591,0.213562718077447,0.8083859324315001,0.10792111136688831,13.928707335137593,15,5000
11_body_spatial.3,nonexp,False,1.5653378547251013,0.2231078793819791,0.820600431560319,0.11352820817653642,13.168786050788999,15,5000
12_body_spatial.4,nonexp,False,1.5477945232342607,0.2329375053025374,0.7960473064705406,0.10961172564376276,13.665315541994788,16,5000
13_body_spatial.5,nonexp,False,1.5357788969988846,0.22926353577794045,0.7936558592937294,0.11316729125716876,13.28810608911929,16,5000
14_body_spatial.6,nonexp,False,1.537643877528036,0.25390883349846544,0.8006448523083096,0.1221809620662859,12.991852084440858,16,5000
15_body_spatial.7,nonexp,False,1.5324689642932698,0.2622061271347301,0.8156020360231976,0.1371401030056414,11.673414855485676,16,5000
16_body_spatial.8,nonexp,False,1.4555874747048656,0.27040871242067305,0.815147760446459,0.1426898663639216,11.173255287033898,16,5000
17_body_spatial.9,nonexp,False,1.4788123384865408,0.28219617889360904,0.8333298836753243,0.16149170656693604,9.836933590716216,16,5000
18_body_spatial.10,nonexp,False,1.4787624765197016,0.29154667788012323,0.8110040183498537,0.16219349082083825,9.496008169837417,16,5000
19_body_spatial.11,nonexp,False,1.371946059117385,0.3018086417824196,0.8223576269635009,0.16590246390196986,9.84491318349235,16,5000
20_body_spatial.12,nonexp,False,1.4221870392286116,0.3080806585979464,0.8250145774318559,0.19348826940591093,7.491937450028344,16,5000
21_body_spatial.13,nonexp,False,1.4366285763583144,0.31764604879943537,0.8118946360345525,0.18870276280116619,7.683923810337115,16,5000
22_body_spatial.14,nonexp,False,1.4704226900886779,0.30287537461629427,0.7972327672337373,0.20218084230823666,6.9799071890351065,16,5000
23_body_spatial.15,nonexp,False,1.4405886788539566,0.33507630127480614,0.7951001591809062,0.22150459394859004,5.866060882202422,15,5000
24_body_spatial.16,nonexp,False,1.3442138536215489,0.3393324782255248,0.813651341914275,0.23434236500544628,5.115180057268236,15,5000
25_body_spatial.17,nonexp,False,1.4120846183843072,0.3487009664192146,0.7982000011938626,0.2524085887660953,4.433978239679516,15,5000
26_body_spatial.18,nonexp,False,1.3814157101210114,0.34734880182866146,0.8213593866742075,0.2975506822792524,3.728310946753508,14,5000
27_body_spatial.19,nonexp,False,1.3641712961585843,0.3526172490141837,0.8232184509732351,0.3072311001901143,3.5880528191258216,14,5000
28_body_spatial.20,nonexp,False,1.3508609527708602,0.3619369138673945,0.8099219607344166,0.3391204643430803,3.1858366313028346,14,5000
29_body_spatial.21,nonexp,False,1.3795262225993987,0.3633264736255001,0.8261359552967734,0.31956631760403936,3.5195119312454413,14,5000
30_body_spatial.22,nonexp,False,1.3527905687284574,0.367054156869624,0.7952409843492222,0.31134468509915125,3.5654436738811985,14,5000
31_body_spatial.23,nonexp,False,1.4138346750274196,0.353455012211597,0.812698443987373,0.33213681109053705,3.0505926129672725,14,5000
32_body_spatial.24,nonexp,False,1.437285497417391,0.3564386761351873,0.8163388500703019,0.3272543497521766,3.143232558776172,14,5000
33_body_spatial.25,nonexp,False,1.2142190652720573,0.5638521794157932,0.8325784601519146,0.23132608795536108,7.210098782662842,23,5000
34_body_spatial.26,nonexp,False,1.199092935632829,0.5648168681409341,0.8099120454189951,0.22497794632522228,7.2110950979998965,23,5000
35_body_spatial.27,nonexp,False,1.183380740068554,0.5984522669514694,0.8146666919209453,0.23695927154678642,6.661245831992675,23,5000
36_body_spatial.28,nonexp,False,1.2014266711171835,0.5804818445503627,0.8210959341895636,0.23764582998084283,6.73028199659552,23,5000
37_body_spatial.29,nonexp,False,1.118133608569969,0.5851076629290631,0.82516464317626,0.24273671386053944,6.486720318367133,23,5000
38_body_spatial.30,nonexp,False,1.1513744850559862,0.5961485264803719,0.8074788863435737,0.24365800729665144,6.604749143347184,24,5000
39_body_spatial.31,nonexp,False,1.0814659269942613,0.6043861816319398,0.8209492091215189,0.23965396712107864,7.526481577603628,24,5000
40_body_spatial.32,nonexp,False,1.1512957027067157,0.6045659135313632,0.8123325548982632,0.23876095172718714,7.91159651293295,25,5000
41_body_spatial.33,nonexp,False,1.1542210791867078,0.6156642739620759,0.7973080110886387,0.27981754505067935,5.698938952517636,24,5000
42_body_spatial.34,nonexp,False,1.1419769717345027,0.6179812194286345,0.8149548912578105,0.34332226903391216,3.5976033094847004,21,5000
43_body_spatial.35,nonexp,False,1.1228229674071057,0.6515705219010094,0.8082638356818512,0.3561079639403675,3.2038658498047097,20,5000
44_body_spatial.36,nonexp,False,1.1901748858498877,0.6248024133623346,0.8150984662291949,0.34859978359067173,3.2632851804203264,21,5000
45_body_spatial.37,nonexp,False,1.0235190878234852,0.7725697459604082,0.8055046352690278,0.2160759670219834,9.977972452334875,27,5000
