key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,14.6716,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,space,21.5133,,,,,,,,,,,,,,,,,,,,,,,,,
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,space,4.175,,,,,,,,,,,,,,,,,,,,,,,
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,space,2.5356,,,,,,,,,,,,,,,,,,,,,
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,space,8.0158,,,,,,,,,,,,,,,,,,,
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,,,space,19.8672,,,,,,,,,,,,,,,,,
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,,,,, ,-0.081481481,-0.406481481,1.0,0.0,0.0,52.8856,endtext,space,2.9264,0.0,0.0,0.0,39.0,1.0,NC5_Images_EasyPosition6(Nomate).png,no
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,,,,,,,,,,,,,space,2.828,0.0,1.0,1.0,38.0,1.0,NC5_Images_EasyPosition5(Nomate)(Reversed).png,no
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,,,,,Qc8,-0.027777778,-0.384259259,1.0,0.0,0.0,53.3561,endtext,space,2.7108,0.0,2.0,2.0,5.0,1.0,C2_Images_SkujaRozenbergs(Reversed).png,Yes
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,,,,,,,,,,,,,space,14.6583,0.0,3.0,3.0,33.0,1.0,NC3_Images_Replacement5(Nomate).png,no
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,,,,,,,,,,,,,space,1.4322,0.0,4.0,4.0,7.0,1.0,C3_Images_KazicVukovic(Reversed).png,Yes
,,29,1,2023-12-06_09h04.20.744,FamTaskFinal,2022.2.4,Win32,60.89392279,,,,,,,,,,,Nf6,-0.025925926,-0.396296296,1.0,0.0,0.0,30.6284,endtext,space,1.7284,0.0,5.0,5.0,27.0,1.0,NC3_Images_KazicVukovic(Nomate)(Reversed).png,no
