key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,,   ,0.03,-0.415555556,1.0,0.0,0.0,49.038,endtext,space,2.422,0,0,0,32,1,NC3_Images_Replacement3(Nomate).png,no
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,, ,,,,,,,,space,1.418,0,1,1,23,1,NC2_Images_KekhayovPetrov(Nomate)(Reversed).png,no
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,,,0.048888889,-0.35,1.0,0.0,0.0,45.053,endtext,space,1.392,0,2,2,15,1,C4_Images_IvanchukSavchenko(Reversed).png,Yes
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,,,,,,,,,,space,2.196,0,3,3,4,1,C2_Images_KrauseMeinhardt.png,Yes
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,,,0.02,-0.407777778,1.0,0.0,0.0,48.072,endtext,space,1.531,0,4,4,13,1,C3_Images_Replacement5.png,Yes
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,,Ng6,0.063333333,-0.394444444,1.0,0.0,0.0,42.02,endtext,space,23.93,0,5,5,19,1,C5_Images_EasyPosition6.png,Yes
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,,,0.052222222,-0.397777778,1.0,0.0,0.0,19.976,endtext,space,0.627,0,6,6,21,1,NC1_Images_SteinitzNN(Nomate).png,no
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,, ,0.018888889,-0.395555556,1.0,0.0,0.0,14.527,endtext,space,0.93,0,7,7,38,1,NC5_Images_EasyPosition5(Nomate)(Reversed).png,no
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,,,0.003333333,-0.395555556,1.0,0.0,0.0,39.099,endtext,space,1.141,0,8,8,24,1,NC2_Images_KrauseMeinhardt(Nomate).png,no
,,21,1,2024-01-11_10h11.43.197,FamTaskFinal,2022.2.4,MacIntel,90.90909091,,,,,,,,,,,,-0.012222222,-0.386666667,1.0,0.0,0.0,31.893,endtext,space,0.627,0,9,9,14,1,C4_Images_BrankaWittwer(Reversed).png,Yes
