key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,12.2744,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,space,44.1188,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,space,85.1841,,,,,,,,,,,,,,,,,,,,,,,
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,,,space,16.5204,,,,,,,,,,,,,,,,,,,,,
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,,,,,space,38.5435,,,,,,,,,,,,,,,,,,,
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,,,,,,,space,109.1458,,,,,,,,,,,,,,,,,
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,,,,,,,,, ,-0.036111125,-0.400925954,1.0,0.0,0.0,50.3952,endtext,space,2.6361,0.0,0.0,0.0,22.0,1.0,NC1_Images_WinterFriede(Nomate)(Reversed).png,no
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,,,,,,,,,Qd7,-0.139814801,-0.406481496,1.0,0.0,0.0,35.6676,endtext,space,1.8541,0.0,1.0,1.0,36.0,1.0,NC4_Images_StrekalovskyShaposhlikov(Nomate).png,no
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,,,,,,,,,Qf6,-0.099074046,-0.387037065,1.0,0.0,0.0,33.1821,endtext,space,1.8664,0.0,2.0,2.0,37.0,1.0,NC5_Images_EasyPosition2(Nomate).png,no
,,37,1,2024-04-11_09h40.41.846,FamTaskFinal,2022.2.4,Win32,60.24096386,,,,,,,,,,, ,-0.090740698,-0.395370413,1.0,0.0,0.0,36.2019,endtext,space,1.8632,0.0,3.0,3.0,34.0,1.0,NC4_Images_BrankaWittwer(Nomate)(Reversed).png,no
