key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,18.818,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,space,17.613,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,,,space,10.61,,,,,,,,,,,,,,,,,,,,,,,
,,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,,,,,space,2.168,,,,,,,,,,,,,,,,,,,,,
,,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,,,,,,,space,5.913,,,,,,,,,,,,,,,,,,,
,,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,,,,,,,,,space,11.787,,,,,,,,,,,,,,,,,
,,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,space,3.551,0.0,0.0,0.0,6.0,1.0,C2_Images_Replacement4.png,Yes
,,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,,,,,,,,,,,,0.001388889,-0.404166667,1.0,0.0,0.0,39.399,endtext,space,1.451,0.0,1.0,1.0,28.0,1.0,NC3_Images_MalininAndreev(Nomate)(Reversed).png,no
,,11,1,2023-09-11_15h56.07.830,FamTaskFinal,2022.2.4,Win32,59.95203837,,,,,,,,,,,,0.006944444,-0.3875,1.0,0.0,0.0,45.184,endtext,space,2.136,0.0,2.0,2.0,7.0,1.0,C3_Images_KazicVukovic(Reversed).png,Yes
