key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,174.5242,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,space,64.8818,,,,,,,,,,,,,,,,,,,,,,,,,
,,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,,,space,13.3671,,,,,,,,,,,,,,,,,,,,,,,
,,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,space,3.6054,,,,,,,,,,,,,,,,,,,,,
,,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,space,35.0092,,,,,,,,,,,,,,,,,,,
,,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,space,4.0563,,,,,,,,,,,,,,,,,
,,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.017160686,-0.314352574,1.0,0.0,0.0,43.1834,endtext,space,4.3441,0.0,0.0,0.0,30.0,1.0,NC3_Images_StudybyErcoleDelRio(Nomate)(Reversed).png,no
,,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,ba6,-0.070202808,0.178627145,1.0,0.0,0.0,12.2552,endtext,space,1.5869,0.0,1.0,1.0,18.0,1.0,C5_Images_EasyPosition5(Reversed).png,Yes
,,42,1,2024-06-13_15h58.13.139,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.003120125,-0.420436817,1.0,0.0,0.0,36.6714,endtext,space,1.3338,0.0,2.0,2.0,3.0,1.0,C2_Images_KekhayovPetrov(Reversed).png,Yes
