key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,21.8257,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,space,58.5259,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,,,space,11.6384,,,,,,,,,,,,,,,,,,,,,,,
,,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,,,,,space,15.3062,,,,,,,,,,,,,,,,,,,,,
,,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,,,,,,,space,82.9418,,,,,,,,,,,,,,,,,,,
,,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,,,,,,,,,space,2101.2182,,,,,,,,,,,,,,,,,
,,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,,,,,,,,,,,Qh7,,,,,,,,space,4.1072,0.0,0.0,0.0,11.0,1.0,C3_Images_TylorWinter.png,Yes
,,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,,,,,,,,,,,,,,,,,,,space,2.5337,0.0,1.0,1.0,29.0,1.0,NC3_Images_PodzerovKuntzevic(Nomate)(Reversed).png,no
,,10,1,2023-09-07_10h58.03.991,FamTaskFinal,2022.2.4,Win32,5.000200008,,,,,,,,,,,Rg8,-0.003703704,-0.398148148,1.0,0.0,0.0,12.65,endtext,space,9.5906,0.0,2.0,2.0,0.0,1.0,C1_Images_Frombeautiful.png,Yes
