key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,26.3175,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,space,48.9378,,,,,,,,,,,,,,,,,,,,,,,,,
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,space,4.0258,,,,,,,,,,,,,,,,,,,,,,,
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,space,2.2644,,,,,,,,,,,,,,,,,,,,,
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,space,3.7941,,,,,,,,,,,,,,,,,,,
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,space,30.2171,,,,,,,,,,,,,,,,,
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,,-0.022222236,-0.404629672,1.0,0.0,0.0,29.0302,endtext,space,2.4113,0.0,0.0,0.0,34.0,1.0,NC4_Images_BrankaWittwer(Nomate)(Reversed).png,no
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,Qe6+,-0.002777735,-0.417592578,1.0,0.0,0.0,13.9374,endtext,space,2.1413,0.0,1.0,1.0,1.0,1.0,C1_Images_SteinitzNN.png,Yes
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,,-0.002777735,-0.417592578,1.0,0.0,0.0,19.8185,endtext,space,1.1038,0.0,2.0,2.0,29.0,1.0,NC3_Images_PodzerovKuntzevic(Nomate)(Reversed).png,no
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,,0.006481524,-0.395370413,1.0,0.0,0.0,17.7067,endtext,space,1.1607,0.0,3.0,3.0,32.0,1.0,NC3_Images_Replacement3(Nomate).png,no
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,Qc8+,-0.050925926,-0.406481496,1.0,0.0,0.0,23.984,endtext,space,2.9439,0.0,4.0,4.0,2.0,1.0,C1_Images_WinterFriede(Reversed).png,Yes
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,,-0.074074074,-0.410185213,1.0,0.0,0.0,48.9777,endtext,space,1.0661,0.0,5.0,5.0,25.0,1.0,NC2_Images_SkujaRozenbergs(Nomate)(Reversed).png,no
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,,-0.074999986,-0.410185213,1.0,0.0,0.0,29.2565,endtext,space,0.8712,0.0,6.0,6.0,9.0,1.0,C3_Images_PodzerovKuntzevic(Reversed).png,Yes
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,,-0.074999986,-0.410185213,1.0,0.0,0.0,31.4014,endtext,space,0.7378,0.0,7.0,7.0,30.0,1.0,NC3_Images_StudybyErcoleDelRio(Nomate)(Reversed).png,no
,,33,1,2024-03-21_20h17.43.072,FamTaskFinal,2022.2.4,Win32,144.9275362,,,,,,,,,,,,-0.074999986,-0.410185213,1.0,0.0,0.0,30.3318,endtext,space,0.8261,0.0,8.0,8.0,23.0,1.0,NC2_Images_KekhayovPetrov(Nomate)(Reversed).png,no
