key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,17.9532,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,space,52.7853,,,,,,,,,,,,,,,,,,,,,,,,,
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,space,40.5756,,,,,,,,,,,,,,,,,,,,,,,
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,space,4.6351,,,,,,,,,,,,,,,,,,,,,
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,space,45.4612,,,,,,,,,,,,,,,,,,,
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,space,111.019,,,,,,,,,,,,,,,,,
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,, ,,,,,,,,space,11.9149,0.0,0.0,0.0,17.0,1.0,C5_Images_EasyPosition2.png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,-0.011111111,-0.278703704,1.0,0.0,0.0,25.9283,,space,13.5427,0.0,1.0,1.0,7.0,1.0,C3_Images_KazicVukovic(Reversed).png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,, ,-0.012037037,-0.402777778,1.0,0.0,0.0,43.3406,endtext,space,1.7731,0.0,2.0,2.0,12.0,1.0,C3_Images_Replacement3.png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,, ,,,,,,,,space,25.5818,0.0,3.0,3.0,30.0,1.0,NC3_Images_StudybyErcoleDelRio(Nomate)(Reversed).png,no
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.056481481,-0.400925926,1.0,0.0,0.0,53.2252,endtext,space,5.8159,0.0,4.0,4.0,18.0,1.0,C5_Images_EasyPosition5(Reversed).png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,space,23.5879,0.0,5.0,5.0,15.0,1.0,C4_Images_IvanchukSavchenko(Reversed).png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,space,2.0804,0.0,6.0,6.0,33.0,1.0,NC3_Images_Replacement5(Nomate).png,no
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,-0.000925926,-0.393518519,1.0,0.0,0.0,31.462,endtext,space,0.9444,0.0,7.0,7.0,21.0,1.0,NC1_Images_SteinitzNN(Nomate).png,no
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.027777778,-0.387962963,1.0,0.0,0.0,39.4651,endtext,space,3.0659,0.0,8.0,8.0,14.0,1.0,C4_Images_BrankaWittwer(Reversed).png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,-0.033333333,0.237037037,0.0,0.0,1.0,9.1304,,space,19.4886,0.0,9.0,9.0,8.0,1.0,C3_Images_MalininAndreev(Reversed).png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.086111111,0.24537037,0.0,0.0,1.0,30.5559,endtext,space,1.9928,0.0,10.0,10.0,2.0,1.0,C1_Images_WinterFriede(Reversed).png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.033333333,-0.410185185,1.0,0.0,0.0,59.9445,endtext,space,6.2222,0.0,11.0,11.0,37.0,1.0,NC5_Images_EasyPosition2(Nomate).png,no
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.062037037,-0.409259259,1.0,0.0,0.0,43.5918,endtext,space,2.024,0.0,12.0,12.0,28.0,1.0,NC3_Images_MalininAndreev(Nomate)(Reversed).png,no
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.068518519,-0.392592593,1.0,0.0,0.0,59.2173,endtext,space,2.4994,0.0,13.0,13.0,26.0,1.0,NC2_Images_Replacement4(Nomate).png,no
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.023148148,0.181481481,0.0,0.0,1.0,15.3321,endtext,space,1.0264,0.0,14.0,14.0,31.0,1.0,NC3_Images_TylorWinter(Nomate).png,no
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,space,76.2354,0.0,15.0,15.0,34.0,1.0,NC4_Images_BrankaWittwer(Nomate)(Reversed).png,no
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.173148148,0.313888889,0.0,0.0,1.0,22.207,endtext,space,1.5948,0.0,16.0,16.0,11.0,1.0,C3_Images_TylorWinter.png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.088888889,0.234259259,0.0,0.0,1.0,24.5929,endtext,space,1.3338,0.0,17.0,17.0,35.0,1.0,NC4_Images_IvanchukSavchenko(Nomate)(Reversed).png,no
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,0.05,-0.390740741,1.0,0.0,0.0,55.8323,endtext,space,11.7858,0.0,18.0,18.0,6.0,1.0,C2_Images_Replacement4.png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,space,1.4035,0.0,19.0,19.0,4.0,1.0,C2_Images_KrauseMeinhardt.png,Yes
,,18,1,2024-01-07_16h58.10.120,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,space,2.3426,0.0,20.0,20.0,9.0,1.0,C3_Images_PodzerovKuntzevic(Reversed).png,Yes
