key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,29.239,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,space,47.351,,,,,,,,,,,,,,,,,,,,,,,,,
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,space,123.45,,,,,,,,,,,,,,,,,,,,,,,
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,space,24.062,,,,,,,,,,,,,,,,,,,,,
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,space,68.61,,,,,,,,,,,,,,,,,,,
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,space,30.297,,,,,,,,,,,,,,,,,
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.05,-0.403921569,1.0,0.0,0.0,42.244,endtext,space,6.627,0.0,0.0,0.0,15.0,1.0,C4_Images_IvanchukSavchenko(Reversed).png,Yes
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,, ,0.040196078,-0.407843137,1.0,0.0,0.0,28.565,endtext,space,2.107,0.0,1.0,1.0,38.0,1.0,NC5_Images_EasyPosition5(Nomate)(Reversed).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,22.263,endtext,space,2.568,0.0,2.0,2.0,24.0,1.0,NC2_Images_KrauseMeinhardt(Nomate).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,15.444,endtext,space,1.25,0.0,3.0,3.0,21.0,1.0,NC1_Images_SteinitzNN(Nomate).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,, ,0.038235294,-0.398039216,1.0,0.0,0.0,21.879,endtext,space,1.684,0.0,4.0,4.0,39.0,1.0,NC5_Images_EasyPosition6(Nomate).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,11.396,endtext,space,0.84,0.0,5.0,5.0,37.0,1.0,NC5_Images_EasyPosition2(Nomate).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,13.679,endtext,space,0.751,0.0,6.0,6.0,36.0,1.0,NC4_Images_StrekalovskyShaposhlikov(Nomate).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,18.362,endtext,space,0.788,0.0,7.0,7.0,22.0,1.0,NC1_Images_WinterFriede(Nomate)(Reversed).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,4.845,endtext,space,1.567,0.0,8.0,8.0,4.0,1.0,C2_Images_KrauseMeinhardt.png,Yes
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,17.778,endtext,space,0.592,0.0,9.0,9.0,29.0,1.0,NC3_Images_PodzerovKuntzevic(Nomate)(Reversed).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,6.63,endtext,space,0.652,0.0,10.0,10.0,16.0,1.0,C4_Images_StrekalovskyShaposhlikov.png,Yes
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,31.163,endtext,space,0.952,0.0,11.0,11.0,25.0,1.0,NC2_Images_SkujaRozenbergs(Nomate)(Reversed).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,9.262,endtext,space,0.748,0.0,12.0,12.0,26.0,1.0,NC2_Images_Replacement4(Nomate).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,7.563,endtext,space,0.716,0.0,13.0,13.0,20.0,1.0,NC1_Images_Frombeautiful(Nomate).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.038235294,-0.398039216,1.0,0.0,0.0,25.696,endtext,space,0.834,0.0,14.0,14.0,23.0,1.0,NC2_Images_KekhayovPetrov(Nomate)(Reversed).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,Ng6,0.020588235,-0.285294118,1.0,0.0,0.0,51.63,endtext,space,1.339,0.0,15.0,15.0,12.0,1.0,C3_Images_Replacement3.png,Yes
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.042156863,-0.405882353,1.0,0.0,0.0,23.464,endtext,space,1.102,0.0,16.0,16.0,31.0,1.0,NC3_Images_TylorWinter(Nomate).png,no
,,24,1,2024-01-18_09h02.43.402,FamTaskFinal,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,0.042156863,-0.405882353,1.0,0.0,0.0,24.795,endtext,space,0.736,0.0,17.0,17.0,34.0,1.0,NC4_Images_BrankaWittwer(Nomate)(Reversed).png,no
