key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,13.0622,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,space,21.3462,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,space,2220.682,,,,,,,,,,,,,,,,,,,,,,,
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,space,21.3695,,,,,,,,,,,,,,,,,,,,,
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,space,39.2031,,,,,,,,,,,,,,,,,,,
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,space,147.0658,,,,,,,,,,,,,,,,,
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,Rb6,,,,,,,,space,4.4782,0.0,0.0,0.0,8.0,1.0,C3_Images_MalininAndreev(Reversed).png,Yes
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,,0.227777764,-0.378703718,1.0,0.0,0.0,38.4114,endtext,space,2.6145,0.0,1.0,1.0,21.0,1.0,NC1_Images_SteinitzNN(Nomate).png,no
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,,0.056481467,-0.411111125,1.0,0.0,0.0,25.2693,endtext,space,1.3091,0.0,2.0,2.0,37.0,1.0,NC5_Images_EasyPosition2(Nomate).png,no
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,Rg8,0.056481467,-0.411111125,1.0,0.0,0.0,39.3774,endtext,space,1.131,0.0,3.0,3.0,15.0,1.0,C4_Images_IvanchukSavchenko(Reversed).png,Yes
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,Nd7,0.056481467,-0.411111125,1.0,0.0,0.0,31.6123,endtext,space,1.7456,0.0,4.0,4.0,10.0,1.0,C3_Images_StudybyErcoledelRio(Reversed).png,Yes
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,Rd8,0.05740745,-0.404629672,1.0,0.0,0.0,33.0368,endtext,space,0.9744,0.0,5.0,5.0,6.0,1.0,C2_Images_Replacement4.png,Yes
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,Nf7,0.064814815,-0.407407407,1.0,0.0,0.0,16.6847,endtext,space,115.3593,0.0,6.0,6.0,19.0,1.0,C5_Images_EasyPosition6.png,Yes
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,,,,,,,,,space,1.2673,0.0,7.0,7.0,29.0,1.0,NC3_Images_PodzerovKuntzevic(Nomate)(Reversed).png,no
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,,,,,,,,,space,2.282,0.0,8.0,8.0,24.0,1.0,NC2_Images_KrauseMeinhardt(Nomate).png,no
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,Ng6,,,,,,,,space,2.3751,0.0,9.0,9.0,12.0,1.0,C3_Images_Replacement3.png,Yes
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,Rc7,,,,,,,,space,1.9341,0.0,10.0,10.0,3.0,1.0,C2_Images_KekhayovPetrov(Reversed).png,Yes
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,Qe6,0.045370384,-0.400925954,1.0,0.0,0.0,32.8946,endtext,space,2.8354,0.0,11.0,11.0,1.0,1.0,C1_Images_SteinitzNN.png,Yes
,,12,1,2023-09-14_17h58.53.414,FamTaskFinal,2022.2.4,Win32,59.90176111,,,,,,,,,,,Qh7,,,,,,,,space,0.8552,0.0,12.0,12.0,22.0,1.0,NC1_Images_WinterFriede(Nomate)(Reversed).png,no
