key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,14.554,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,space,22.718,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,space,87.581,,,,,,,,,,,,,,,,,,,,,,,
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,space,11.839,,,,,,,,,,,,,,,,,,,,,
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,space,38.725,,,,,,,,,,,,,,,,,,,
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,space,30.599,,,,,,,,,,,,,,,,,
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,Nf7,-0.002314815,-0.405092593,1.0,0.0,0.0,13.926,endtext,space,2.337,0.0,0.0,0.0,19.0,1.0,C5_Images_EasyPosition6.png,Yes
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,Qh7,0.046296296,-0.391203704,1.0,0.0,0.0,10.089,endtext,space,1.571,0.0,1.0,1.0,17.0,1.0,C5_Images_EasyPosition2.png,Yes
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,,0.081018519,-0.400462963,1.0,0.0,0.0,10.812,endtext,space,1.218,0.0,2.0,2.0,7.0,1.0,C3_Images_KazicVukovic(Reversed).png,Yes
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,,0.100694444,-0.403935185,1.0,0.0,0.0,27.095,endtext,space,1.819,0.0,3.0,3.0,27.0,1.0,NC3_Images_KazicVukovic(Nomate)(Reversed).png,no
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,,0.050925926,-0.41087963,1.0,0.0,0.0,26.226,endtext,space,1.299,0.0,4.0,4.0,31.0,1.0,NC3_Images_TylorWinter(Nomate).png,no
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,,0.0625,-0.40162037,1.0,0.0,0.0,46.156,endtext,space,1.521,0.0,5.0,5.0,25.0,1.0,NC2_Images_SkujaRozenbergs(Nomate)(Reversed).png,no
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,,0.082175926,-0.40625,1.0,0.0,0.0,56.754,endtext,space,1.668,0.0,6.0,6.0,33.0,1.0,NC3_Images_Replacement5(Nomate).png,no
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,,0.085648148,-0.400462963,1.0,0.0,0.0,57.504,endtext,space,1.635,0.0,7.0,7.0,23.0,1.0,NC2_Images_KekhayovPetrov(Nomate)(Reversed).png,no
,,8,1,2023-07-07_09h54.51.175,FamTaskFinal,2022.2.4,Win32,60.0240096,,,,,,,,,,,,0.054398148,-0.40162037,1.0,0.0,0.0,55.799,endtext,space,1.234,0.0,8.0,8.0,28.0,1.0,NC3_Images_MalininAndreev(Nomate)(Reversed).png,no
