key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,2.9806,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,space,27.3417,,,,,,,,,,,,,,,,,,,,,,,,,
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,space,9.4539,,,,,,,,,,,,,,,,,,,,,,,
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,space,2.4201,,,,,,,,,,,,,,,,,,,,,
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,space,3.9494,,,,,,,,,,,,,,,,,,,
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,space,153.3689,,,,,,,,,,,,,,,,,
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,Qb8,0.058796296,-0.402314815,1.0,0.0,0.0,50.7836,endtext,space,8.6507,0.0,0.0,0.0,9.0,1.0,C3_Images_PodzerovKuntzevic(Reversed).png,Yes
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,Ng6,0.073148148,-0.403703704,1.0,0.0,0.0,54.5507,endtext,space,6.3729,0.0,1.0,1.0,12.0,1.0,C3_Images_Replacement3.png,Yes
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,Qa7,0.050462963,-0.409259259,1.0,0.0,0.0,44.4487,endtext,space,3.0747,0.0,2.0,2.0,14.0,1.0,C4_Images_BrankaWittwer(Reversed).png,Yes
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,Qh7,0.062962963,-0.400462963,1.0,0.0,0.0,56.0658,endtext,space,6.5615,0.0,3.0,3.0,11.0,1.0,C3_Images_TylorWinter.png,Yes
,,22,1,2024-01-18_17h47.56.198,FamTaskFinal,2022.2.4,Win32,59.88023952,,,,,,,,,,,Qc8,0.047685185,-0.4,1.0,0.0,0.0,47.5668,endtext,space,2.9759,0.0,4.0,4.0,5.0,1.0,C2_Images_SkujaRozenbergs(Reversed).png,Yes
